fips,temp
41007,8.8
41009,6.58
41011,9.3375
41013,2.94
41015,9.92222222222
41017,2.67777777778
41019,7.31538461538
41021,4.05
41023,2.24285714286
41025,2.56818181818
41027,2.14545454545
41029,4.96470588235
41031,3.2875
41033,6.71111111111
41035,2.67272727273
41037,3.66666666667
41039,6.52222222222
41041,8.26
41043,5.07857142857
41045,2.98888888889
41047,7.725
41049,3.71428571429
41051,7.0
41053,6.03333333333
41055,2.66666666667
41057,8.125
41059,4.28571428571
41061,1.36
41063,0.944444444444
41065,2.3
41067,4.82222222222
41069,2.34285714286
41071,9.6
42001,3.55
42003,2.7
42005,3.03333333333
42007,2.4
42009,3.05
42011,2.6
42013,1.0
42015,0.6
42017,3.725
42019,2.35
42021,1.7
42023,1.05
42025,2.1
42027,1.3
42029,3.625
42031,1.4
42033,-2.05
42035,2.55
42039,0.24
42041,2.35
42043,3.7
42045,4.2
42047,0.7
42049,0.8
42051,3.175
42053,3.4
42055,3.8
42059,4.1
42061,4.7
42063,4.8
42071,2.525
42073,3.1
42075,2.3
42077,2.0
42079,0.8
42081,1.85
42083,-1.53333333333
42085,1.8
42087,3.7
42089,0.433333333333
42091,4.13333333333
42095,2.8
42101,4.3
42103,1.6
42105,-1.4
42107,-0.9
42109,2.2
42113,-2.1
42115,-1.9
42117,-1.3
42119,1.85
42121,2.0
42123,0.1
42125,3.05
42127,0.5
42129,1.73333333333
42133,4.5
44003,2.5
44005,2.8
44007,1.6
44009,5.1
45001,11.4
45003,14.4
45005,14.2
45007,11.0
45009,13.2
45011,13.25
45013,15.0
45015,14.3333333333
45019,13.975
45021,9.9
45023,10.8
45025,11.2666666667
45027,13.0
45029,13.0
45031,11.6
45033,10.7
45035,14.8
45037,11.8
45039,10.8
45041,12.05
45043,14.35
45045,10.275
45047,10.7
45049,15.5
45051,12.2
45055,11.45
45057,11.7
45059,10.8
45061,12.4
45063,11.75
45069,10.9
45071,11.75
45073,10.9666666667
45075,13.4666666667
45077,10.75
45079,12.6333333333
45081,11.3
45083,10.9
45085,12.55
45087,10.8
45089,13.45
45091,10.55
46003,1.1
46005,-0.5
46007,3.95
46009,1.7
46011,-2.85
46013,-3.625
46015,1.0
46017,1.15
46019,3.36666666667
46021,-2.3
46023,2.43333333333
46025,-3.6
46027,2.5
46029,-4.3
46031,-2.2
46033,2.58571428571
46035,0.55
46037,-4.55
46039,-4.3
46041,-0.2
46043,2.0
46045,-3.4
46047,4.5
46049,-1.6
46051,-4.0
46053,2.8
46055,2.78571428571
46057,-2.5
46059,-0.3
46061,0.8
46063,1.36666666667
46065,1.6
46067,1.5
46069,-0.35
46071,2.7
46073,-0.2
46075,2.0
46077,-1.9
46079,-1.73333333333
46081,2.275
46083,0.2
46085,1.7
46087,-0.1
46089,-3.2
46091,-4.4
46093,3.48
46095,4.0
46097,-2.1
46099,-1.6
46101,-2.3
46103,3.01428571429
46105,0.225
46107,-1.6
46109,-5.325
46111,0.0
46113,4.58571428571
46115,-2.8
46117,1.8
46119,-0.5
46121,3.7
46123,3.25
46125,-0.4
46127,0.2
46129,-2.2
46135,1.8
46137,-0.1
47001,7.63333333333
47003,9.6
47005,8.7
47007,9.1
47009,7.73333333333
47011,9.6
47013,8.35
47015,9.2
47017,6.5
47019,7.4
47021,8.9
47025,7.4
47027,8.2
47029,8.2
47031,8.7
47035,6.6
47037,8.9
47039,9.9
47041,8.4
47043,8.2
47045,7.4
47047,10.15
47049,7.1
47051,9.5
47053,9.1
47055,9.5
47059,8.5
47061,7.5
47063,7.1
47065,8.35
47069,9.9
47071,10.6
47073,8.2
47075,8.8
47077,9.2
47079,7.5
47081,9.0
47083,8.5
47085,8.5
47087,7.9
47089,7.45
47091,7.2
47093,9.2
47097,8.2
47099,8.6
47101,8.0
47103,10.15
47105,10.2
47107,9.2
47109,9.4
47111,8.1
47113,9.3
47115,7.0
47117,9.1
47119,8.03333333333
47121,8.6
47123,9.3
47125,8.0
47127,9.6
47129,6.9
47131,7.5
47133,8.0
47135,9.0
47137,7.9
47141,7.55
47143,8.7
47145,8.3
47147,7.7
47149,8.7
47151,7.2
47155,4.725
47157,9.9
47159,8.7
47161,7.7
47163,7.8
47165,7.0
47167,9.3
47169,8.3
47171,8.3
47173,7.2
47175,7.8
47177,9.2
47179,7.2
47181,9.2
47183,8.55
47185,9.1
47187,8.5
47189,8.65
48001,17.5
48005,17.2
48007,21.05
48009,14.8
48011,3.7
48013,21.975
48015,20.4
48017,15.6
48021,19.6666666667
48023,14.55
48025,22.2
48027,17.5666666667
48029,19.6
48031,19.0
48033,17.0
48035,17.0
48037,14.2333333333
48039,20.1
48041,18.2
48043,20.8
48045,13.7
48047,25.4
48049,17.9
48051,19.3
48053,17.9
48057,21.275
48059,16.4
48061,24.0375
48065,11.6
48067,16.8
48069,13.9
48071,19.3
48073,16.9333333333
48075,14.1
48077,12.2
48079,15.8
48081,17.8
48083,17.9
48085,14.9
48087,15.0
48089,20.8
48091,18.9
48093,17.5
48095,19.3
48097,13.5
48099,18.7
48101,15.7
48103,19.5
48105,19.275
48107,15.2
48109,15.35
48111,12.1
48113,15.625
48115,16.1
48117,13.4
48121,14.875
48123,20.85
48125,15.6
48127,23.15
48129,13.9
48131,23.6333333333
48133,16.0
48135,17.5333333333
48137,18.6
48139,14.75
48141,18.04
48143,15.5
48145,18.2
48147,13.1
48149,19.1
48151,15.5
48153,13.7
48155,14.3
48157,21.05
48159,14.9
48161,17.4
48163,21.8
48165,16.0
48167,19.675
48169,15.6
48171,20.0
48173,16.7
48175,22.7
48177,19.85
48179,11.6
48181,13.2
48183,16.1
48185,18.7
48187,19.3
48189,13.5
48191,13.7
48193,16.5
48195,13.1
48197,13.8
48199,18.4
48201,19.58
48203,15.4
48205,12.9
48207,14.6
48209,19.4
48211,11.9
48213,15.9
48215,25.04
48217,17.0
48219,15.8
48223,15.5
48225,17.0
48227,16.8
48229,18.35
48231,14.7
48233,12.575
48237,14.0
48241,18.3
48243,17.75
48245,18.9
48247,23.5
48249,24.3
48251,16.3
48253,15.75
48255,21.4
48257,14.95
48259,19.5
48263,17.2
48265,18.95
48267,19.05
48269,15.5
48271,22.0
48273,23.6
48275,14.9
48277,14.1
48279,14.75
48281,16.8
48285,19.3
48287,18.7
48289,18.0
48291,18.95
48293,16.9
48297,22.65
48299,18.6
48301,20.3
48303,14.4
48305,15.7
48307,18.3
48309,16.975
48311,22.35
48313,18.0
48315,15.2
48319,18.6
48321,20.1666666667
48323,21.8
48325,20.3
48327,19.3
48329,17.65
48331,19.7
48333,18.6
48335,16.0
48337,13.4
48339,19.3
48341,11.9
48343,16.65
48345,14.85
48347,17.7
48349,16.35
48351,18.8
48353,15.9
48355,22.24
48357,9.5
48363,16.65
48365,16.7
48367,14.4
48369,13.8
48371,19.4333333333
48373,18.5
48375,12.2
48377,21.9571428571
48379,14.85
48381,14.8
48383,17.65
48385,20.65
48387,14.4
48391,22.15
48393,10.9
48395,17.7
48399,18.1
48401,16.35
48403,16.5
48407,19.1
48409,22.4333333333
48411,17.9
48413,18.5
48415,16.5
48417,16.6
48419,16.5
48421,11.7
48423,16.2
48425,17.2
48427,27.3
48429,16.9
48431,17.8
48433,16.1
48435,18.9
48437,14.0
48439,15.8375
48441,16.4
48443,21.775
48445,15.8
48449,15.9
48451,18.9
48453,18.7
48455,17.7
48459,15.5
48461,18.5
48463,23.2
48465,20.8666666667
48467,14.4
48469,21.625
48471,17.5
48475,18.5
48477,19.0
48479,23.25
48481,20.95
48483,12.75
48485,13.9
48487,14.1
48489,24.7
48491,18.4
48493,21.4
48495,18.8
48497,14.8
48499,15.35
48501,15.45
48503,15.4
48505,24.2
48507,23.3
49001,6.43333333333
49003,4.6
49005,3.45
49007,2.41111111111
49009,1.11428571429
49011,3.08571428571
49013,2.36666666667
49015,6.8
49017,5.41
49019,6.96666666667
49021,2.675
49023,6.525
49025,10.5666666667
49027,6.975
49029,2.7
49031,2.74
49033,0.575
49035,5.74444444444
49037,5.62
49039,2.32941176471
49041,4.15
49043,0.584210526316
49045,5.825
49047,3.76
49049,4.77058823529
49051,3.8
49053,9.66363636364
49055,5.8
49057,2.37
50001,-3.65
50003,3.46666666667
50005,-5.32
50007,-3.0
50011,-4.46666666667
50015,-6.075
50017,-3.75
50019,-4.5
50021,-1.6
50023,-4.36666666667
50025,-1.9
50027,-1.83333333333
51001,5.75
51003,6.3
51007,9.1
51009,8.8
51011,6.4
51015,4.8
51017,3.75
51021,5.5
51023,8.0
51025,8.5
51027,7.0
51031,6.4
51037,8.1
51043,2.7
51045,7.3
51047,6.1
51051,6.7
51059,5.4
51061,5.65
51063,3.9
51065,7.65
51067,7.9
51069,4.3
51071,5.4
51075,9.0
51079,5.8
51083,9.2
51085,7.8
51087,7.7
51089,7.5
51091,2.85
51093,9.3
51099,7.3
51101,9.55
51105,6.5
51107,5.5
51109,7.0
51115,8.2
51117,9.0
51121,5.4
51131,8.4
51135,8.4
51137,6.85
51139,4.6
51141,7.9
51143,7.5
51147,8.7
51149,9.1
51155,5.6
51157,6.7
51159,8.9
51161,7.35
51165,5.7
51167,6.4
51171,5.825
51173,6.5
51183,8.75
51185,4.5
51187,6.0
51191,7.6
51193,10.0
51195,5.775
51197,5.8
53001,2.65
53005,5.1
53007,-0.876470588235
53009,5.54444444444
53011,5.12857142857
53013,1.9
53015,4.75
53017,0.3
53019,-0.966666666667
53021,4.74
53023,3.66666666667
53025,3.24
53027,7.11666666667
53029,7.3
53031,6.8
53033,3.38947368421
53035,4.53333333333
53037,-0.875
53039,2.5
53041,4.43333333333
53043,0.5
53045,6.2
53047,-0.788888888889
53049,7.85
53051,0.4
53053,4.41
53055,7.3
53057,7.55
53059,0.733333333333
53061,3.37058823529
53063,0.65
53065,1.46666666667
53067,6.5
53069,7.8
53071,5.7
53073,5.96
53075,2.0
53077,1.1
54001,4.95
54003,5.7
54005,6.9
54007,5.63333333333
54009,2.7
54011,6.3
54015,5.2
54017,5.0
54019,5.15
54021,5.8
54023,5.6
54025,2.86666666667
54027,4.7
54031,5.7
54033,4.1
54035,5.1
54037,3.85
54039,5.94
54041,5.9
54043,7.0
54045,6.9
54049,3.55
54051,3.9
54055,5.125
54057,4.6
54059,4.65
54061,2.36666666667
54063,4.6
54065,5.8
54067,3.65
54069,3.9
54071,5.0
54075,1.425
54077,2.25
54079,5.7
54081,3.3
54083,2.85
54087,5.3
54089,4.8
54093,1.6
54095,4.2
54097,4.1
54099,6.8
54101,3.125
54105,5.86666666667
54107,5.2
54109,5.4
55003,-4.775
55005,-5.6
55007,-4.95
55009,-3.2
55011,-3.25
55013,-4.55
55015,-3.55
55017,-5.075
55019,-5.15
55021,-2.06666666667
55023,-1.9
55025,-2.04
55027,-2.6
55029,-2.7
55031,-4.43333333333
55033,-2.5
55035,-5.2
55037,-5.05
55039,-3.05
55041,-6.0
55043,-1.875
55045,-1.6
55049,-2.3
55051,-5.6
55053,10.8
55055,-2.06666666667
55057,-2.5
55059,-0.25
55061,-3.0
55063,-3.26666666667
55065,-1.7
55067,-6.1
55069,-5.2
55071,-2.2
55073,-4.1
55075,-3.1
55077,-3.4
55078,-4.3
55079,-0.8
55081,-3.6
55083,-3.55
55085,-4.96666666667
55087,-3.85
55089,-1.0
55093,-4.9
55095,-4.6
55097,-4.4
55099,-5.66666666667
55101,-1.1
55103,-0.6
55105,-1.45
55107,-5.3
55111,-2.06666666667
55113,-4.92
55115,-4.4
55117,-1.66666666667
55119,-6.3
55121,-3.0
55123,-3.05
55125,-6.1
55127,-0.5
55129,-4.55
55131,-1.73333333333
55133,-1.23333333333
55135,-3.83333333333
55139,-3.5
55141,-4.4
56001,2.3
56003,-1.28
56005,3.2
56007,-1.30454545455
56009,1.9
56011,2.37142857143
56013,1.05294117647
56015,6.475
56017,5.26666666667
56019,0.46
56021,5.8
56023,-2.27692307692
56025,1.0
56027,4.15
56029,0.386666666667
56031,4.78333333333
56033,-0.972727272727
56035,-2.15
56037,1.4
56039,-2.48666666667
56041,0.65
56043,2.73333333333
